Date,全體等權,官方分類:公用,官方分類:地產,官方分類:工商,官方分類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2025-09-08,2.361390,1.761952,1.763845,2.190317,3.251782,1.761952,0.960551,1.707964,1.743347,0.866244,0.423165,3.183399,5.016728,1.638871,3.251782,0.342068,2.845753,2.965375,2.474947,5.181732,1.930011
2025-09-09,2.380727,1.764168,1.803291,2.201007,3.293624,1.764168,0.964782,1.746160,1.739239,0.871322,0.423847,3.174380,5.068251,1.652184,3.293624,0.344273,2.857850,2.979313,2.507865,5.203330,1.955057
2025-09-10,2.405109,1.772057,1.832287,2.218480,3.355894,1.772057,0.966759,1.774237,1.757405,0.880504,0.429169,3.201987,5.160447,1.653024,3.355894,0.346339,2.883156,2.994533,2.536801,5.267156,1.974210
2025-09-11,2.397937,1.780097,1.828486,2.209423,3.346667,1.780097,0.989614,1.770556,1.768256,0.886311,0.435732,3.209542,5.139952,1.596775,3.346667,0.342916,2.889273,2.949545,2.533127,5.277884,1.968317
2025-09-12,2.415250,1.784263,1.864358,2.222032,3.357667,1.784263,1.017858,1.805292,1.773307,0.881660,0.435731,3.184960,5.277782,1.612393,3.357667,0.344151,2.899965,2.989832,2.554609,5.279484,1.988943
2025-09-15,2.413920,1.789201,1.844056,2.227983,3.333329,1.789201,1.010544,1.785634,1.767950,0.884686,0.433599,3.206569,5.254509,1.633581,3.333329,0.345631,2.903729,3.022302,2.556926,5.281917,1.994836
2025-09-16,2.409451,1.786760,1.836278,2.226994,3.310786,1.786760,1.015668,1.778101,1.768819,0.880218,0.436530,3.196458,5.275137,1.595397,3.310786,0.348663,2.897490,2.983495,2.552454,5.263850,1.993363
2025-09-17,2.438341,1.779707,1.845816,2.263794,3.329586,1.779707,0.996046,1.787338,1.782827,0.882842,0.452667,3.210239,5.486008,1.611074,3.329586,0.357221,2.885520,3.049886,2.582027,5.260035,2.027249
2025-09-18,2.404604,1.769104,1.811945,2.233818,3.275320,1.769104,0.981564,1.754540,1.771493,0.874286,0.446534,3.155763,5.422474,1.600136,3.275320,0.350284,2.867183,3.018889,2.543615,5.200131,2.002203
2025-09-19,2.409079,1.748442,1.813122,2.244916,3.258843,1.748442,1.002873,1.755680,1.781914,0.877917,0.447593,3.168365,5.379928,1.584254,3.258843,0.355331,2.839171,3.021702,2.537829,5.221496,2.003676
2025-09-22,2.389619,1.737644,1.793881,2.229618,3.216892,1.737644,1.000386,1.737048,1.726065,0.869725,0.457324,3.115545,5.368637,1.600417,3.216892,0.349893,2.818416,3.045903,2.511822,5.127921,1.985997
2025-09-23,2.360489,1.740340,1.763038,2.196483,3.216008,1.740340,0.992026,1.707182,1.727542,0.852916,0.448352,3.104873,5.286903,1.567818,3.216008,0.343754,2.819586,2.988338,2.513748,5.083046,1.974210
2025-09-24,2.373589,1.739516,1.760178,2.216829,3.209873,1.739516,1.005256,1.704412,1.730923,0.854033,0.462882,3.108118,5.311238,1.570345,3.209873,0.348692,2.820180,3.013308,2.544806,5.093450,2.002203
2025-09-25,2.359423,1.723699,1.742232,2.209393,3.168539,1.723699,1.003917,1.687036,1.713173,0.845684,0.464484,3.095449,5.299843,1.570388,3.168539,0.347721,2.786942,3.028002,2.528680,5.052434,1.999256
2025-09-26,2.341785,1.719080,1.744159,2.182918,3.178808,1.719080,0.998404,1.688901,1.703287,0.851538,0.447155,3.108696,5.235192,1.529849,3.178808,0.343346,2.790485,2.948809,2.504937,5.072805,1.972737
2025-09-29,2.382836,1.726250,1.776848,2.223283,3.239185,1.726250,1.041322,1.720555,1.727844,0.861885,0.452504,3.144980,5.287897,1.566246,3.239185,0.350788,2.807358,3.019114,2.539439,5.126785,2.006623
2025-09-30,2.402005,1.724921,1.789078,2.246901,3.242621,1.724921,1.055209,1.732397,1.732341,0.867331,0.463087,3.104004,5.326867,1.597672,3.242621,0.355251,2.801747,3.094019,2.543580,5.084785,2.027249
2025-10-02,2.425720,1.733644,1.770467,2.283848,3.249980,1.733644,1.085165,1.714376,1.724768,0.869209,0.489553,3.131603,5.429243,1.633848,3.249980,0.359570,2.816283,3.180063,2.570238,5.084667,2.059661
2025-10-03,2.411739,1.735562,1.757726,2.269137,3.235111,1.735562,1.077034,1.702038,1.710629,0.860747,0.489871,3.121836,5.387070,1.636287,3.235111,0.355667,2.815206,3.168880,2.559136,5.045819,2.046401
2025-10-06,2.390815,1.727352,1.749441,2.243024,3.232565,1.727352,1.079854,1.694016,1.684442,0.848641,0.483617,3.116894,5.367769,1.621535,3.232565,0.349386,2.796331,3.138755,2.541500,5.001339,2.031669
2025-10-08,2.390078,1.727078,1.744057,2.246457,3.210512,1.727078,1.086728,1.688803,1.692021,0.852789,0.482032,3.108143,5.345942,1.644212,3.210512,0.348105,2.792992,3.171265,2.527570,4.990751,2.022829
2025-10-09,2.398405,1.743295,1.766876,2.247716,3.223082,1.743295,1.114533,1.710898,1.713957,0.866277,0.482699,3.159369,5.361746,1.586649,3.223082,0.347450,2.814211,3.096277,2.518974,5.044686,2.018409
2025-10-10,2.374383,1.755825,1.775725,2.209689,3.217329,1.755825,1.066416,1.719467,1.714909,0.867622,0.461571,3.177619,5.269511,1.549315,3.217329,0.340701,2.826333,2.989957,2.493499,5.064191,1.985997
2025-10-13,2.347298,1.754073,1.765578,2.179845,3.174352,1.754073,1.064363,1.709642,1.698755,0.866467,0.448723,3.174909,5.203146,1.518984,3.174352,0.334495,2.816285,2.948441,2.466045,5.067386,1.955057
2025-10-14,2.306277,1.768608,1.738656,2.124974,3.190805,1.768608,1.013716,1.683573,1.684641,0.851316,0.434707,3.143452,5.092593,1.465104,3.190805,0.325262,2.819056,2.832617,2.463711,5.010208,1.924118
2025-10-15,2.348789,1.783903,1.755976,2.171028,3.246003,1.783903,1.041428,1.700344,1.708542,0.863176,0.447844,3.168462,5.158024,1.508430,3.246003,0.333688,2.846766,2.930647,2.492588,5.080416,1.956531
2025-10-16,2.353907,1.785289,1.748601,2.175352,3.283875,1.785289,1.046837,1.693203,1.717068,0.864393,0.441957,3.223798,5.160597,1.522667,3.283875,0.333125,2.861546,2.937794,2.501701,5.139977,1.955057
2025-10-17,2.306913,1.776529,1.726160,2.124906,3.216692,1.776529,1.029959,1.671472,1.695275,0.850326,0.419733,3.171008,5.043983,1.473723,3.216692,0.326541,2.853961,2.834252,2.461985,5.072654,1.904965
2025-10-20,2.352015,1.787802,1.754926,2.171548,3.275299,1.787802,1.040190,1.699327,1.724729,0.865529,0.428922,3.262094,5.188090,1.504903,3.275299,0.334399,2.882621,2.902471,2.519328,5.160326,1.953584
2025-10-21,2.367752,1.788403,1.758577,2.186282,3.326190,1.788403,1.042376,1.702862,1.744892,0.865439,0.434921,3.287752,5.219270,1.508710,3.326190,0.337407,2.880534,2.926062,2.531279,5.152187,1.966844
2025-10-22,2.346816,1.772017,1.741393,2.167170,3.299352,1.772017,1.039092,1.686223,1.735285,0.859543,0.431219,3.299293,5.127724,1.485738,3.299352,0.334441,2.863905,2.874501,2.521946,5.153252,1.946218
2025-10-23,2.359386,1.777058,1.749250,2.179461,3.319831,1.777058,1.052658,1.693831,1.742836,0.862430,0.430042,3.352492,5.175241,1.468769,3.319831,0.338838,2.876271,2.865668,2.549795,5.200749,1.959477
2025-10-27,2.396954,1.784841,1.767403,2.222076,3.353899,1.784841,1.102838,1.711409,1.786391,0.869844,0.447096,3.376930,5.286512,1.494281,3.353899,0.343799,2.885932,2.950736,2.566677,5.270614,1.991890
2025-10-28,2.383252,1.787589,1.766928,2.198738,3.383284,1.787589,1.070353,1.710949,1.794759,0.864446,0.444916,3.370959,5.224489,1.476996,3.383284,0.338092,2.904879,2.889843,2.567574,5.267709,1.987470
2025-10-30,2.362020,1.785648,1.724209,2.182671,3.370529,1.785648,1.116568,1.669583,1.788236,0.850555,0.440562,3.370074,5.202942,1.449357,3.370529,0.334587,2.895064,2.870895,2.563436,5.233164,1.985214
2025-10-31,2.342995,1.780555,1.708937,2.162875,3.354243,1.780555,1.097108,1.654795,1.771796,0.846573,0.426306,3.341047,5.127676,1.464015,3.354243,0.331200,2.883391,2.848766,2.529732,5.201771,1.959647
2025-11-03,2.359730,1.788968,1.730211,2.171060,3.421411,1.788968,1.107589,1.675395,1.793483,0.859571,0.427887,3.434729,5.165929,1.461043,3.421411,0.328125,2.918892,2.822463,2.564971,5.326939,1.974686
2025-11-04,2.339670,1.794431,1.717332,2.143964,3.436425,1.794431,1.077620,1.662924,1.780721,0.855253,0.416901,3.436704,5.199349,1.431493,3.436425,0.322916,2.926305,2.752886,2.575165,5.325275,1.958143
2025-11-05,2.343415,1.806025,1.719199,2.147923,3.429545,1.806025,1.092265,1.664732,1.780644,0.860256,0.414266,3.436175,5.211096,1.438376,3.429545,0.322892,2.932516,2.767327,2.576646,5.354540,1.958143
2025-11-06,2.386555,1.832952,1.741937,2.189983,3.499896,1.832952,1.152072,1.686750,1.814536,0.872252,0.425479,3.501227,5.285934,1.458295,3.499896,0.328686,2.967197,2.855835,2.627106,5.416273,2.000253
2025-11-07,2.379562,1.839438,1.742689,2.179937,3.492671,1.839438,1.156636,1.687478,1.809801,0.875110,0.424787,3.532366,5.279988,1.431606,3.492671,0.325804,2.979277,2.809313,2.614539,5.468104,1.980702
2025-11-10,2.419583,1.848290,1.782021,2.217937,3.541118,1.848290,1.157840,1.725564,1.817029,0.895959,0.425044,3.645046,5.329532,1.458088,3.541118,0.334122,2.999086,2.842419,2.660003,5.568162,2.015293
2025-11-11,2.426953,1.850269,1.810862,2.216971,3.565622,1.850269,1.164699,1.753491,1.815836,0.895511,0.421050,3.635012,5.366448,1.449323,3.565622,0.334903,3.004703,2.822927,2.671937,5.575676,2.018301
2025-11-12,2.461253,1.873364,1.864529,2.241053,3.615014,1.873364,1.168377,1.805458,1.842843,0.909561,0.421857,3.720029,5.365683,1.470647,3.615014,0.338292,3.040283,2.864699,2.700566,5.669375,2.033340
2025-11-13,2.474623,1.868205,1.859989,2.259271,3.634857,1.868205,1.198853,1.801062,1.858005,0.915656,0.423347,3.659195,5.346586,1.512753,3.634857,0.340428,3.036333,2.946528,2.713674,5.655457,2.043868
2025-11-14,2.445649,1.854638,1.851025,2.228762,3.587140,1.854638,1.164962,1.792382,1.835235,0.911578,0.413540,3.614267,5.208532,1.523351,3.587140,0.334036,3.020749,2.925824,2.672295,5.635980,2.009277
2025-11-17,2.426317,1.852676,1.840836,2.208414,3.557016,1.852676,1.140473,1.782515,1.822032,0.913596,0.405484,3.628683,5.149876,1.506877,3.557016,0.330360,3.016051,2.882715,2.655263,5.639876,1.994238
2025-11-18,2.380986,1.836341,1.801210,2.166012,3.491382,1.836341,1.092966,1.744145,1.776162,0.899415,0.396475,3.573229,5.081538,1.478373,3.491382,0.324822,2.988530,2.825440,2.624373,5.551091,1.959647
2025-11-19,2.375103,1.835125,1.784561,2.162858,3.488575,1.835125,1.105743,1.728023,1.767322,0.896642,0.389364,3.641608,5.074570,1.473200,3.488575,0.324461,2.999520,2.825260,2.634157,5.563648,1.953631
2025-11-20,2.382930,1.837235,1.794242,2.167778,3.514509,1.837235,1.101504,1.737398,1.793271,0.894201,0.386232,3.619586,5.083327,1.491459,3.514509,0.325157,2.987248,2.831622,2.644385,5.504712,1.955135
2025-11-21,2.324530,1.820690,1.754814,2.108236,3.440125,1.820690,1.061107,1.699219,1.765198,0.882381,0.374441,3.527065,4.943848,1.425821,3.440125,0.316403,2.936763,2.723932,2.583878,5.370883,1.907008
2025-11-24,2.359579,1.831375,1.788112,2.141195,3.484785,1.831375,1.069279,1.731461,1.783832,0.887434,0.375435,3.516386,5.091649,1.465934,3.484785,0.323065,2.967099,2.776153,2.625233,5.393818,1.941599
2025-11-25,2.372246,1.835719,1.795954,2.153198,3.509483,1.835719,1.078279,1.739055,1.793021,0.884901,0.379931,3.521425,5.128565,1.481040,3.509483,0.324716,2.965083,2.804137,2.644116,5.400964,1.958143
2025-11-26,2.376759,1.831376,1.800026,2.158713,3.511360,1.831376,1.065854,1.742999,1.811257,0.883783,0.379314,3.509506,5.087225,1.497528,3.511360,0.326770,2.972708,2.790604,2.637920,5.396824,1.961151
2025-11-27,2.378484,1.838182,1.789624,2.161758,3.522267,1.838182,1.078342,1.732925,1.813235,0.888606,0.382531,3.545286,5.045038,1.481515,3.522267,0.327582,2.976511,2.786024,2.637554,5.412730,1.959647
2025-11-28,2.364678,1.839338,1.771762,2.150419,3.495436,1.839338,1.076952,1.715629,1.809363,0.884312,0.381532,3.512281,5.043920,1.455020,3.495436,0.326863,2.970577,2.763494,2.625508,5.393307,1.958143
2025-12-01,2.387849,1.857920,1.791598,2.173350,3.507178,1.857920,1.113299,1.734837,1.829454,0.895052,0.385896,3.546432,5.120112,1.465343,3.507178,0.328804,2.999702,2.817033,2.646508,5.460417,1.970174
2025-12-02,2.396776,1.863191,1.795889,2.183678,3.509005,1.863191,1.130448,1.738992,1.858695,0.901028,0.388147,3.601474,5.138011,1.449227,3.509005,0.330001,3.024542,2.797815,2.652779,5.498376,1.973182
2025-12-03,2.371627,1.855491,1.767810,2.163787,3.454700,1.855491,1.135146,1.711803,1.868932,0.887923,0.382634,3.581997,5.064511,1.427645,3.454700,0.327162,2.996887,2.762325,2.613036,5.466341,1.950623
2025-12-04,2.386958,1.866296,1.776268,2.178316,3.480744,1.866296,1.142834,1.719993,1.873275,0.888699,0.392000,3.590305,5.069518,1.457496,3.480744,0.327447,3.009362,2.820996,2.632530,5.481725,1.965663
2025-12-05,2.395484,1.856128,1.787790,2.181404,3.539575,1.856128,1.163423,1.731150,1.865826,0.883919,0.395554,3.608051,5.115673,1.462675,3.539575,0.326210,3.000946,2.844368,2.661716,5.480920,1.976190
2025-12-08,2.371090,1.827061,1.762342,2.164874,3.483493,1.827061,1.153498,1.706508,1.837647,0.873962,0.397307,3.544159,5.109141,1.455600,3.483493,0.323602,2.952347,2.831066,2.606784,5.407547,1.953631
2025-12-09,2.334999,1.800755,1.728362,2.130299,3.459564,1.800755,1.091136,1.673605,1.816551,0.865914,0.386041,3.459575,5.047604,1.457069,3.459564,0.318081,2.925918,2.788583,2.581342,5.369436,1.926560
2025-12-10,2.338478,1.811147,1.727588,2.134043,3.458967,1.811147,1.103504,1.672855,1.790468,0.872425,0.384581,3.431182,5.041390,1.458868,3.458967,0.320591,2.928718,2.788550,2.576371,5.363548,1.932576
2025-12-11,2.331973,1.821584,1.729724,2.121729,3.469731,1.821584,1.091697,1.674924,1.800692,0.871576,0.378981,3.413739,5.024270,1.451386,3.469731,0.317700,2.936834,2.774705,2.577882,5.376441,1.937087
2025-12-12,2.369910,1.852721,1.761069,2.154418,3.532574,1.852721,1.135426,1.705275,1.828545,0.880234,0.384739,3.419486,5.124388,1.467307,3.532574,0.323248,2.980224,2.821287,2.619534,5.409146,1.967166
2025-12-15,2.342559,1.850172,1.733039,2.123731,3.539411,1.850172,1.118558,1.678133,1.801759,0.880967,0.376505,3.410515,5.007621,1.416574,3.539411,0.320523,2.971934,2.724681,2.587717,5.397797,1.943103
2025-12-16,2.309511,1.819377,1.709910,2.095205,3.478964,1.819377,1.086175,1.655737,1.776143,0.878913,0.370980,3.367345,4.937914,1.395550,3.478964,0.316010,2.928425,2.677169,2.541438,5.349964,1.913024
2025-12-17,2.325460,1.827073,1.715911,2.110614,3.514476,1.827073,1.096373,1.661548,1.772796,0.884797,0.375070,3.381527,4.962270,1.408335,3.514476,0.319056,2.948799,2.707383,2.565116,5.349290,1.929568
2025-12-18,2.328601,1.829276,1.713252,2.111866,3.545876,1.829276,1.092658,1.658973,1.778832,0.887239,0.369636,3.445123,4.951096,1.423884,3.545876,0.317569,2.971240,2.700520,2.580052,5.397842,1.932576
2025-12-19,2.347843,1.842292,1.731985,2.129096,3.568213,1.842292,1.106120,1.677112,1.787325,0.898556,0.370831,3.439243,4.990812,1.440624,3.568213,0.320324,2.988529,2.747166,2.593267,5.420247,1.947615
2025-12-22,2.353613,1.853381,1.726216,2.136287,3.576746,1.853381,1.138800,1.671527,1.780064,0.895577,0.373159,3.446903,4.996170,1.436047,3.576746,0.322599,2.986637,2.776677,2.596697,5.426876,1.955135
2025-12-23,2.356073,1.860167,1.730640,2.135206,3.597757,1.860167,1.130475,1.675811,1.792860,0.898832,0.372850,3.442181,4.934717,1.433428,3.597757,0.322991,2.995221,2.747599,2.600958,5.436107,1.952127
2025-12-24,2.354927,1.875289,1.729295,2.131201,3.605164,1.875289,1.144993,1.674508,1.792658,0.897724,0.376142,3.435087,4.931982,1.421845,3.605164,0.321028,3.005381,2.758932,2.598936,5.419782,1.955135
2025-12-29,2.335070,1.862179,1.703384,2.112703,3.604720,1.862179,1.124391,1.649418,1.785288,0.880906,0.371131,3.459209,4.897812,1.405321,3.604720,0.319258,2.999353,2.710161,2.596634,5.383045,1.941599
2025-12-30,2.349997,1.865036,1.710251,2.129281,3.620703,1.865036,1.144188,1.656067,1.796771,0.878209,0.377493,3.539500,5.007447,1.402510,3.620703,0.320811,3.012911,2.737770,2.620484,5.419485,1.959647
2025-12-31,2.327801,1.847739,1.697420,2.107838,3.589687,1.847739,1.140132,1.643643,1.772130,0.870576,0.375207,3.510876,4.966820,1.385800,3.589687,0.316898,2.988152,2.707776,2.601867,5.375592,1.941599
2026-01-02,2.381558,1.863003,1.730123,2.161692,3.674298,1.863003,1.181641,1.675310,1.811130,0.880928,0.388590,3.578769,5.223804,1.413259,3.674298,0.324398,3.018447,2.789259,2.666866,5.473627,1.995742
2026-01-05,2.382974,1.877362,1.738282,2.160134,3.668243,1.877362,1.178709,1.683210,1.789590,0.881184,0.388504,3.483520,5.163854,1.455081,3.668243,0.323484,3.005328,2.854803,2.650089,5.379696,1.994238
2026-01-06,2.417620,1.881809,1.770490,2.190599,3.739273,1.881809,1.235336,1.714398,1.818353,0.882778,0.387587,3.530157,5.240084,1.484070,3.739273,0.328243,3.004969,2.923429,2.671857,5.399915,2.021309
2026-01-07,2.415038,1.880905,1.772093,2.189032,3.718110,1.880905,1.220799,1.715950,1.821178,0.887070,0.384465,3.489061,5.182005,1.528328,3.718110,0.325356,3.003233,2.977984,2.642402,5.373630,2.004765
2026-01-08,2.398152,1.892280,1.784388,2.166720,3.663945,1.892280,1.199776,1.727856,1.811207,0.876096,0.377205,3.493884,5.102344,1.534778,3.663945,0.320423,3.003307,2.967117,2.609059,5.385130,1.979198
2026-01-09,2.406992,1.896488,1.790618,2.176315,3.667118,1.896488,1.205519,1.733888,1.837856,0.872315,0.376261,3.525843,5.070200,1.560214,3.667118,0.321461,3.012654,2.997500,2.619763,5.396549,1.985214
2026-01-12,2.433163,1.895610,1.803638,2.206662,3.688080,1.895610,1.231907,1.746496,1.860221,0.883934,0.380337,3.513775,5.175172,1.592722,3.688080,0.325652,3.015723,3.041366,2.654903,5.448311,2.015293
2026-01-13,2.449369,1.899277,1.814737,2.220286,3.734861,1.899277,1.248489,1.757244,1.871545,0.875845,0.378897,3.562605,5.150204,1.643112,3.734861,0.326768,3.024793,3.123746,2.691690,5.498776,2.033340
2026-01-14,2.462977,1.892332,1.814069,2.241655,3.722249,1.892332,1.241496,1.756597,1.872302,0.882609,0.379152,3.609542,5.165758,1.697997,3.722249,0.329473,3.027455,3.161896,2.700413,5.481553,2.045372
2026-01-15,2.462652,1.894411,1.843390,2.231061,3.736873,1.894411,1.232790,1.784988,1.866004,0.888264,0.381798,3.630902,5.103372,1.674425,3.736873,0.326495,3.045747,3.136938,2.691739,5.528034,2.039356
2026-01-16,2.460112,1.901723,1.854333,2.225228,3.722148,1.901723,1.222967,1.795584,1.874289,0.886735,0.382974,3.589249,5.081632,1.662538,3.722148,0.326164,3.049737,3.126984,2.686258,5.488708,2.033340
2026-01-19,2.447704,1.899041,1.870236,2.207123,3.695436,1.899041,1.225402,1.810984,1.875630,0.881086,0.377403,3.617847,5.073212,1.611149,3.695436,0.324130,3.056280,3.062025,2.661351,5.468052,2.012285
2026-01-20,2.448005,1.904518,1.875608,2.204311,3.704934,1.904518,1.229664,1.816186,1.882014,0.885984,0.369926,3.601812,5.062987,1.600312,3.704934,0.325078,3.060083,3.051947,2.667331,5.461443,2.006269
2026-01-21,2.456545,1.928204,1.860786,2.218570,3.690104,1.928204,1.257897,1.801833,1.896123,0.890947,0.372141,3.656840,5.049517,1.621215,3.690104,0.325383,3.095815,3.098503,2.668106,5.449292,2.015293
2026-01-22,2.466922,1.947394,1.880258,2.229159,3.654640,1.947394,1.246387,1.820689,1.910479,0.894212,0.373547,3.749086,5.088828,1.606231,3.654640,0.328071,3.121227,3.070239,2.660832,5.486419,2.019805
2026-01-23,2.471173,1.942041,1.860553,2.241084,3.654031,1.942041,1.266035,1.801607,1.925850,0.891203,0.386080,3.694421,5.104487,1.610421,3.654031,0.329585,3.121288,3.078142,2.660030,5.461185,2.027324
2026-01-26,2.476208,1.942808,1.890595,2.236085,3.685854,1.942808,1.299674,1.830698,1.941175,0.880730,0.373466,3.833428,5.075692,1.602473,3.685854,0.328042,3.137775,3.093986,2.679340,5.531285,2.028828
2026-01-27,2.493768,1.948433,1.898694,2.247462,3.772841,1.948433,1.324998,1.838540,1.969425,0.884214,0.379086,3.838777,5.071820,1.602062,3.772841,0.328776,3.147041,3.130567,2.729394,5.568200,2.054396
2026-01-28,2.546399,1.965389,1.945852,2.294066,3.871009,1.965389,1.397050,1.884204,2.009488,0.899078,0.385782,4.001691,5.206541,1.635582,3.871009,0.332027,3.210400,3.212029,2.809645,5.734182,2.108538
2026-01-29,2.568470,1.975167,2.000639,2.303298,3.917874,1.975167,1.441200,1.937255,2.027463,0.916511,0.384740,4.033954,5.178977,1.626766,3.917874,0.331796,3.234241,3.209599,2.829984,5.797891,2.119065
2026-01-30,2.515851,1.951093,1.984311,2.244546,3.864419,1.951093,1.341394,1.921444,1.984839,0.898678,0.376093,3.969725,5.091808,1.579380,3.864419,0.323302,3.203690,3.085190,2.781512,5.684217,2.075451
2026-02-02,2.463525,1.932067,1.921864,2.198584,3.801344,1.932067,1.289013,1.860976,1.962507,0.899838,0.369978,3.812943,4.916261,1.528091,3.801344,0.318261,3.174905,2.958700,2.720460,5.573311,2.025821
2026-02-03,2.488678,1.957486,1.953013,2.218965,3.825024,1.957486,1.325214,1.891138,2.004985,0.909213,0.370890,3.827929,4.834995,1.554016,3.825024,0.321141,3.209383,3.014478,2.725769,5.591338,2.030332
2026-02-04,2.509386,1.974206,1.996618,2.230668,3.853819,1.974206,1.360671,1.933362,2.049352,0.918263,0.367060,3.937108,4.750137,1.546054,3.853819,0.322852,3.229537,3.014043,2.738011,5.677939,2.036348
2026-02-05,2.521732,1.989292,2.000556,2.245895,3.841172,1.989292,1.328468,1.937175,2.056805,0.935316,0.368975,3.888758,4.801780,1.557991,3.841172,0.326717,3.261275,2.981384,2.732810,5.732820,2.037852
2026-02-06,2.508299,1.979855,1.979324,2.238972,3.798053,1.979855,1.307946,1.916616,2.047138,0.935561,0.368734,3.941730,4.731373,1.553300,3.798053,0.325712,3.254783,2.963514,2.708854,5.711435,2.012285
2026-02-09,2.544016,1.981072,2.028607,2.264981,3.887396,1.981072,1.340720,1.964337,2.065121,0.940448,0.372178,3.951753,4.763951,1.579360,3.887396,0.330486,3.255066,3.049511,2.751225,5.741948,2.046876
2026-02-10,2.557185,1.966455,2.023917,2.283861,3.906656,1.966455,1.368600,1.959796,2.074291,0.942241,0.376073,4.018624,4.762607,1.609454,3.906656,0.331990,3.244759,3.119012,2.767571,5.791868,2.058907
2026-02-11,2.573347,1.980096,2.035845,2.303138,3.887998,1.980096,1.381731,1.971346,2.100565,0.949675,0.378600,4.052569,4.777857,1.629997,3.887998,0.334366,3.266252,3.136651,2.752759,5.843818,2.066427
2026-02-12,2.555055,1.989101,2.035988,2.278758,3.871338,1.989101,1.396885,1.971485,2.093724,0.934481,0.372178,4.095460,4.688650,1.614214,3.871338,0.329092,3.275771,3.115297,2.739395,5.832698,2.048380
2026-02-13,2.525987,1.988364,2.021193,2.252653,3.784260,1.988364,1.329557,1.957158,2.068257,0.933420,0.373662,3.937173,4.649815,1.597131,3.784260,0.326355,3.256400,3.033554,2.684862,5.802646,2.013789
2026-02-16,2.545099,2.003752,2.029263,2.271392,3.813623,2.003752,1.372407,1.964973,2.092559,0.937032,0.373827,4.026448,4.689873,1.610983,3.813623,0.327436,3.273926,3.083922,2.701705,5.855442,2.027324
2026-02-20,2.524115,1.990308,2.031920,2.244103,3.811131,1.990308,1.348186,1.967545,2.083438,0.924662,0.367456,4.066508,4.580284,1.596200,3.811131,0.322649,3.253725,3.059288,2.685939,5.852324,2.003261
2026-02-23,2.577513,2.007071,2.069914,2.295130,3.900137,2.007071,1.392262,2.004336,2.121070,0.934017,0.380828,4.100823,4.678673,1.629079,3.900137,0.331885,3.295004,3.138439,2.745215,5.928187,2.052892
2026-02-24,2.542373,2.011390,2.059841,2.258392,3.818059,2.011390,1.367942,1.994582,2.115596,0.938490,0.376122,4.097443,4.600195,1.568951,3.818059,0.324161,3.296716,3.011633,2.683934,5.935530,2.015293
2026-02-25,2.548112,1.981521,2.070714,2.264422,3.843675,1.981521,1.386109,2.005110,2.122518,0.944889,0.374599,4.103324,4.596212,1.565064,3.843675,0.325706,3.264850,3.028703,2.711769,5.929962,2.028828
2026-02-26,2.508377,2.000868,2.050077,2.216046,3.816830,2.000868,1.362954,1.985128,2.154867,0.931946,0.368672,4.017244,4.508499,1.508855,3.816830,0.315187,3.282226,2.933197,2.663213,5.852477,1.998749
2026-02-27,2.531811,2.013408,2.084898,2.234268,3.847176,2.013408,1.375624,2.018845,2.166970,0.931885,0.371136,4.096749,4.559367,1.532621,3.847176,0.316867,3.299129,2.964592,2.677621,5.891832,2.022813
2026-03-02,2.494121,2.005941,2.046352,2.205439,3.740288,2.005941,1.476053,1.981520,2.136731,0.918236,0.354936,4.226011,4.492019,1.487240,3.740288,0.310375,3.265697,2.917109,2.625316,5.858671,1.976190
2026-03-03,2.458041,2.029553,2.003059,2.164783,3.735989,2.029553,1.413484,1.939599,2.139961,0.909084,0.341470,4.274066,4.492436,1.441272,3.735989,0.302681,3.280856,2.806665,2.632575,5.863002,1.952127
2026-03-04,2.415951,1.989888,1.961972,2.133210,3.642365,1.989888,1.413438,1.899813,2.070499,0.895261,0.342995,4.211476,4.474213,1.406782,3.642365,0.297835,3.221452,2.757996,2.570896,5.772988,1.917536
2026-03-05,2.419107,2.011805,1.980601,2.126017,3.680432,2.011805,1.401630,1.917852,2.101835,0.888433,0.345551,4.193816,4.477822,1.402814,3.680432,0.294524,3.245163,2.766738,2.569874,5.807284,1.917536
2026-03-06,2.455355,2.003205,1.987033,2.170480,3.714269,2.003205,1.382429,1.924081,2.090710,0.915197,0.350719,4.201395,4.611267,1.439048,3.714269,0.304233,3.252573,2.798232,2.606547,5.895908,1.949119
2026-03-09,2.423097,1.974068,1.944586,2.148200,3.648721,1.974068,1.348800,1.882978,2.025994,0.906372,0.347575,4.248514,4.536887,1.431075,3.648721,0.301877,3.211123,2.761853,2.579176,5.861514,1.926560
2026-03-10,2.451496,1.993588,1.956485,2.174148,3.713081,1.993588,1.360042,1.894500,2.043941,0.913292,0.355688,4.185248,4.659282,1.457861,3.713081,0.305192,3.242275,2.802354,2.621034,5.876027,1.968670
2026-03-11,2.450912,2.008540,1.943064,2.177028,3.693707,2.008540,1.375025,1.881504,2.057772,0.913821,0.359714,4.294508,4.652618,1.436027,3.693707,0.304528,3.251548,2.777132,2.609438,5.930345,1.962655
