Date,全體等權,恒指類:公用,恒指類:地產,恒指類:工商,恒指類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2011-01-07,1.213456,0.986917,1.248008,1.265842,1.189707,0.986917,1.237539,1.272211,1.390979,1.123778,1.136987,1.264342,1.146186,,1.189707,0.913326,1.184952,,,1.230185,1.165448
2011-01-10,1.200290,0.969799,1.228696,1.254737,1.178494,0.969799,1.210952,1.254798,1.383123,1.111631,1.135031,1.250450,1.135536,,1.178494,0.896568,1.179427,,,1.215023,1.150851
2011-01-11,1.211500,0.975027,1.246114,1.266971,1.187023,0.975027,1.210952,1.270224,1.405706,1.113365,1.146772,1.270410,1.139408,,1.187023,0.882204,1.190977,,,1.224670,1.165448
2011-01-12,1.225875,0.977970,1.248648,1.287144,1.203161,0.977970,1.234210,1.275753,1.433471,1.106429,1.136987,1.290073,1.167590,,1.203161,0.886992,1.199535,,,1.232918,1.182477
2011-01-13,1.228036,0.977518,1.239034,1.290370,1.211486,0.977518,1.240847,1.265722,1.426350,1.085623,1.135031,1.300976,1.192164,,1.211486,0.895371,1.201223,,,1.236345,1.187340
2011-01-14,1.227456,0.971993,1.240205,1.288381,1.214855,0.971993,1.217608,1.261210,1.429864,1.087357,1.123290,1.292518,1.207092,,1.214855,0.895371,1.204917,,,1.240735,1.189780
2011-01-17,1.219361,0.971346,1.237422,1.279832,1.200883,0.971346,1.182721,1.261828,1.426282,1.066541,1.117418,1.274928,1.210087,,1.200883,0.872628,1.202788,,,1.236650,1.184909
2011-01-18,1.222955,0.978244,1.242460,1.285971,1.197395,0.978244,1.247504,1.266684,1.430502,1.071742,1.129159,1.276729,1.201922,,1.197395,0.883401,1.202402,,,1.236858,1.184909
2011-01-19,1.236850,0.985641,1.242401,1.306696,1.210203,0.985641,1.295665,1.268808,1.448434,1.070008,1.127203,1.312016,1.225121,,1.210203,0.885795,1.212683,,,1.248324,1.194643
2011-01-20,1.217025,0.978856,1.225921,1.283804,1.187797,0.978856,1.282392,1.253000,1.417213,1.047468,1.109590,1.282922,1.210420,,1.187797,0.883401,1.198074,,,1.232317,1.175182
2011-01-21,1.208393,0.974320,1.221921,1.270759,1.182400,0.974320,1.267434,1.246557,1.391841,1.064807,1.115462,1.260942,1.209426,,1.182400,0.891780,1.194201,,,1.227234,1.170312
2011-01-24,1.200260,0.972776,1.217790,1.259305,1.174760,0.972776,1.244176,1.238089,1.374977,1.064807,1.093934,1.256979,1.204734,,1.174760,0.894174,1.194227,,,1.220941,1.165448
2011-01-25,1.202659,0.970787,1.216902,1.268651,1.168828,0.970787,1.249168,1.235733,1.390593,1.083889,1.093934,1.256888,1.221650,,1.168828,0.900159,1.192267,,,1.218287,1.165448
2011-01-26,1.206832,0.967099,1.223208,1.276821,1.168486,0.967099,1.269098,1.242227,1.397542,1.094292,1.084149,1.267162,1.235371,,1.168486,0.898962,1.189927,,,1.217973,1.167880
2011-01-27,1.208075,0.974390,1.209543,1.285618,1.162192,0.974390,1.290693,1.228424,1.411879,1.082155,1.097849,1.278860,1.245123,,1.162192,0.890583,1.189671,,,1.218134,1.165448
2011-01-28,1.197440,0.973403,1.193985,1.273914,1.151835,0.973403,1.275735,1.213381,1.395813,1.059605,1.091977,1.252857,1.258253,,1.151835,0.892977,1.182367,,,1.207808,1.155714
2011-01-31,1.188548,0.969276,1.181743,1.265034,1.142768,0.969276,1.265770,1.200337,1.373746,1.059605,1.080236,1.266778,1.247965,,1.142768,0.884598,1.168997,,,1.199277,1.150851
2011-02-01,1.189081,0.973053,1.179404,1.267009,1.140955,0.973053,1.284036,1.199550,1.367152,1.044000,1.080236,1.280943,1.250515,,1.140955,0.889386,1.174368,,,1.204094,1.150851
2011-02-02,1.210863,0.985891,1.208392,1.289343,1.161408,0.985891,1.307295,1.220585,1.407273,1.054403,1.103718,1.294743,1.269337,,1.161408,0.903750,1.198083,,,1.223663,1.170796
2011-02-07,1.188953,0.972342,1.180381,1.265010,1.143630,0.972342,1.275735,1.192048,1.386645,1.012780,1.088064,1.256075,1.242565,,1.143630,0.930085,1.180281,,,1.203791,1.153283
2011-02-08,1.183374,0.971616,1.153053,1.261083,1.145675,0.971616,1.290693,1.166137,1.368850,1.002377,1.099805,1.263734,1.242461,,1.145675,0.937267,1.179871,,,1.195896,1.148412
2011-02-09,1.161476,0.963489,1.122061,1.232558,1.134541,0.963489,1.250812,1.128950,1.345051,0.969424,1.086108,1.222495,1.229333,,1.134541,0.930085,1.167614,,,1.172831,1.133815
2011-02-10,1.136759,0.955514,1.097866,1.204590,1.107729,0.955514,1.219253,1.107430,1.311224,0.927810,1.062623,1.186797,1.212177,,1.107729,0.927691,1.149235,,,1.151734,1.111915
2011-02-11,1.146553,0.953761,1.100469,1.222179,1.113452,0.953761,1.229218,1.114076,1.316037,0.948617,1.101762,1.200912,1.238994,,1.113452,0.967192,1.146574,,,1.161571,1.119217
2011-02-14,1.163926,0.953079,1.113367,1.246210,1.130144,0.953079,1.285700,1.124759,1.340051,0.993708,1.062623,1.230429,1.256357,,1.130144,1.016270,1.155435,,,1.176749,1.131383
2011-02-15,1.154470,0.953224,1.096111,1.237293,1.120143,0.953224,1.289029,1.112748,1.332958,0.976369,1.058710,1.218263,1.239518,,1.120143,0.997118,1.147374,,,1.168047,1.121649
2011-02-16,1.162525,0.955693,1.103727,1.245662,1.130394,0.955693,1.294001,1.113960,1.345950,0.993708,1.088064,1.237122,1.238980,,1.130394,0.981557,1.154363,,,1.174450,1.133815
2011-02-17,1.166689,0.945279,1.102243,1.254167,1.137362,0.945279,1.303986,1.113153,1.353781,1.002377,1.097849,1.254119,1.243314,,1.137362,0.976768,1.156067,,,1.171709,1.141117
2011-02-18,1.181862,0.952978,1.115518,1.268921,1.157701,0.952978,1.297330,1.132712,1.368262,1.000643,1.091977,1.270349,1.265959,,1.157701,0.980359,1.168439,,,1.186033,1.155714
2011-02-21,1.176422,0.967004,1.109660,1.259697,1.149740,0.967004,1.287364,1.123656,1.352700,1.005845,1.097849,1.272386,1.256429,,1.149740,0.960010,1.171442,,,1.184952,1.150851
2011-02-22,1.149762,0.957319,1.081409,1.228501,1.124392,0.957319,1.257469,1.095864,1.315209,0.976369,1.088064,1.251519,1.212277,,1.124392,0.937267,1.156000,,,1.162426,1.126520
2011-02-23,1.144242,0.962643,1.080387,1.217795,1.120093,0.962643,1.234210,1.094419,1.302157,0.960754,1.080236,1.243575,1.200948,,1.120093,0.939661,1.155603,,,1.158738,1.124081
2011-02-24,1.128363,0.955877,1.071423,1.195154,1.107763,0.955877,1.217608,1.083107,1.271231,0.950351,1.070451,1.220507,1.195518,,1.107763,0.898962,1.144402,,,1.141989,1.107052
2011-02-25,1.149443,0.966874,1.098841,1.218547,1.125171,0.966874,1.237539,1.104908,1.304265,0.979836,1.086108,1.235610,1.222274,,1.125171,0.920508,1.164002,,,1.157541,1.128951
2011-02-28,1.164114,0.964156,1.110092,1.235115,1.146467,0.964156,1.277399,1.120717,1.321532,0.985038,1.078280,1.252103,1.242540,,1.146467,0.914523,1.170812,,,1.170926,1.145980
2011-03-01,1.178021,0.971163,1.135135,1.251334,1.152425,0.971163,1.225909,1.136937,1.346179,1.012780,1.084149,1.268257,1.275380,,1.152425,0.940858,1.177007,,,1.187533,1.148412
2011-03-02,1.161217,0.963406,1.109359,1.232458,1.140730,0.963406,1.210952,1.110872,1.324552,1.016248,1.070451,1.246169,1.256316,,1.140730,0.927691,1.167192,,,1.174079,1.126520
2011-03-03,1.166617,0.964303,1.117240,1.237918,1.146525,0.964303,1.212616,1.120556,1.342136,1.009313,1.064580,1.250482,1.254269,,1.146525,0.904345,1.169203,,,1.174955,1.133815
2011-03-04,1.182547,0.970303,1.130354,1.256899,1.163255,0.970303,1.229218,1.136776,1.355601,1.023184,1.080236,1.262325,1.288967,,1.163255,0.928919,1.178473,,,1.190095,1.148412
2011-03-07,1.175639,0.969092,1.120998,1.248429,1.158004,0.969092,1.212616,1.130053,1.336370,1.011047,1.068495,1.276730,1.274714,,1.158004,0.916632,1.173614,,,1.186756,1.141117
2011-03-08,1.195974,0.984186,1.138768,1.272247,1.175916,0.984186,1.229218,1.149177,1.364629,1.038798,1.076323,1.300389,1.299843,,1.175916,0.925233,1.191300,,,1.203707,1.163017
2011-03-09,1.202857,0.989204,1.142445,1.278616,1.186449,0.989204,1.247504,1.154591,1.372306,1.052669,1.076323,1.296090,1.309871,,1.186449,0.928919,1.199587,,,1.208052,1.167880
2011-03-10,1.194561,0.993043,1.134945,1.268753,1.174758,0.993043,1.242511,1.141556,1.363240,1.061339,1.072408,1.288312,1.289554,,1.174758,0.937520,1.195787,,,1.200440,1.155714
2011-03-11,1.177205,0.981367,1.111946,1.252285,1.156968,0.981367,1.220917,1.121612,1.354960,1.019716,1.058710,1.261757,1.276966,,1.156968,0.916632,1.180398,,,1.187950,1.138685
2011-03-14,1.180802,0.985817,1.106025,1.259953,1.158894,0.985817,1.229218,1.116710,1.358375,1.017982,1.037182,1.282607,1.293326,,1.158894,0.924004,1.184704,,,1.188436,1.143549
2011-03-15,1.145303,0.966019,1.060488,1.220889,1.129225,0.966019,1.202651,1.071237,1.317320,0.985038,0.992174,1.246080,1.256969,,1.129225,0.883456,1.158982,,,1.155816,1.111915
2011-03-16,1.149597,0.972247,1.068785,1.225014,1.130272,0.972247,1.245840,1.075307,1.324326,1.014514,0.988259,1.253419,1.249731,,1.130272,0.865025,1.159837,,,1.149895,1.114354
2011-03-17,1.129741,0.976289,1.059287,1.193913,1.112803,0.976289,1.214280,1.065125,1.291247,0.998909,0.958905,1.247953,1.182557,,1.112803,0.825706,1.144884,,,1.127347,1.094886
2011-03-18,1.132874,0.973827,1.082556,1.194590,1.110097,0.973827,1.204315,1.091284,1.298319,1.009313,0.933464,1.232721,1.176498,,1.110097,0.842908,1.141340,,,1.130111,1.097318
2011-03-21,1.151811,0.981267,1.106989,1.216613,1.125157,0.981267,1.217608,1.114486,1.318062,1.028395,0.982390,1.268878,1.190840,,1.125157,0.837993,1.156474,,,1.146971,1.114354
2011-03-22,1.161591,0.990121,1.108156,1.228554,1.136663,0.990121,1.210952,1.115984,1.331568,1.038798,0.986302,1.289300,1.203859,,1.136663,0.842908,1.159785,,,1.155932,1.119217
2011-03-23,1.160523,0.998683,1.115117,1.223856,1.132629,0.998683,1.202651,1.122506,1.326921,1.049202,0.970646,1.291610,1.189530,,1.132629,0.834307,1.159393,,,1.157392,1.121649
2011-03-24,1.162710,1.001948,1.119470,1.224974,1.134854,1.001948,1.212616,1.125807,1.319596,1.017982,0.958905,1.303454,1.211044,,1.134854,0.835536,1.162266,,,1.157012,1.126520
2011-03-25,1.176016,1.007876,1.135929,1.236815,1.151963,1.007876,1.235875,1.139585,1.337331,1.033597,0.958905,1.316047,1.217511,,1.151963,0.837993,1.177258,,,1.168271,1.136246
2011-03-28,1.175437,1.013732,1.143378,1.232858,1.149544,1.013732,1.229218,1.147627,1.333277,1.059605,0.947164,1.302997,1.208033,,1.149544,0.842908,1.179219,,,1.172783,1.133815
2011-03-29,1.174399,1.009860,1.137091,1.235195,1.146993,1.009860,1.240847,1.143562,1.328545,1.057871,0.943249,1.319592,1.207242,,1.146993,0.842908,1.179333,,,1.178759,1.133815
2011-03-30,1.193637,1.025644,1.167351,1.253296,1.162852,1.025644,1.245840,1.169015,1.355060,1.066541,0.956949,1.347062,1.205099,,1.162852,0.874855,1.193218,,,1.200202,1.150851
2011-03-31,1.198546,1.023070,1.175107,1.254201,1.176439,1.023070,1.229218,1.175878,1.359305,1.096026,0.913895,1.356588,1.201144,,1.176439,0.877313,1.194411,,,1.202752,1.155714
2011-04-01,1.210636,1.027166,1.185471,1.269644,1.187087,1.027166,1.245840,1.186253,1.374287,1.118567,0.892369,1.382252,1.228111,,1.187087,0.872398,1.202488,,,1.206100,1.167880
2011-04-04,1.229237,1.033145,1.205776,1.288655,1.209484,1.033145,1.265770,1.207835,1.394277,1.130713,0.931507,1.392284,1.247959,,1.209484,0.880999,1.216493,,,1.223123,1.184909
2011-04-06,1.237894,1.034270,1.217877,1.299739,1.215129,1.034270,1.277399,1.220745,1.414141,1.139383,0.902154,1.395254,1.267445,,1.215129,0.888371,1.221575,,,1.233984,1.192211
2011-04-07,1.237763,1.026671,1.210595,1.304810,1.213548,1.026671,1.275735,1.219762,1.419809,1.127245,0.915851,1.399054,1.265835,,1.213548,0.893286,1.220385,,,1.232218,1.194643
2011-04-08,1.243945,1.026132,1.225131,1.311214,1.217384,1.026132,1.272407,1.233005,1.423087,1.128979,0.923679,1.399933,1.293636,,1.217384,0.890829,1.222893,,,1.235809,1.199506
2011-04-11,1.238883,1.017816,1.219625,1.306875,1.212949,1.017816,1.285700,1.226662,1.411468,1.139383,0.913895,1.409315,1.289115,,1.212949,0.871169,1.219153,,,1.227836,1.194643
2011-04-12,1.226481,1.022611,1.204591,1.293581,1.195720,1.022611,1.262442,1.212007,1.411833,1.111631,0.921723,1.375310,1.269108,,1.195720,0.863797,1.206911,,,1.217237,1.177614
2011-04-13,1.237132,1.028160,1.214765,1.307322,1.203431,1.028160,1.245840,1.224610,1.429063,1.127245,0.947164,1.382974,1.289314,,1.203431,0.860111,1.215324,,,1.225061,1.187340
2011-04-14,1.234186,1.026247,1.213393,1.304363,1.199139,1.026247,1.245840,1.225077,1.434913,1.125512,0.933464,1.363732,1.289556,,1.199139,0.851509,1.208835,,,1.221462,1.177614
2011-04-15,1.235364,1.022158,1.208193,1.309048,1.200414,1.022158,1.247504,1.221965,1.439555,1.144584,0.939336,1.365917,1.294911,,1.200414,0.846594,1.208766,,,1.219876,1.177614
2011-04-18,1.227437,1.029278,1.190868,1.298612,1.195541,1.029278,1.220917,1.205800,1.430386,1.158456,0.923679,1.342700,1.293996,,1.195541,0.842908,1.210520,,,1.217343,1.170312
2011-04-19,1.207860,1.020769,1.165161,1.276281,1.179674,1.020769,1.204315,1.177592,1.404437,1.109897,0.917810,1.326517,1.274489,,1.179674,0.834307,1.198195,,,1.199462,1.155714
2011-04-20,1.223887,1.021634,1.176218,1.298356,1.194837,1.021634,1.234210,1.187446,1.423470,1.113365,0.908025,1.355431,1.333101,,1.194837,0.825706,1.208103,,,1.203847,1.172743
2011-04-21,1.237145,1.028313,1.182187,1.317223,1.205563,1.028313,1.260797,1.193869,1.445269,1.097760,0.904110,1.384991,1.362683,,1.205563,0.829392,1.216693,,,1.208651,1.187340
2011-04-26,1.226766,1.021416,1.169248,1.305475,1.197699,1.021416,1.220917,1.178854,1.429815,1.070008,0.923679,1.374762,1.364021,,1.197699,0.820791,1.213579,,,1.198711,1.180046
2011-04-27,1.222936,1.027838,1.165874,1.300404,1.191017,1.027838,1.217608,1.179875,1.425062,1.092558,0.917810,1.365361,1.336709,,1.191017,0.822020,1.210184,,,1.199133,1.175182
2011-04-28,1.219268,1.028009,1.158091,1.297396,1.187009,1.028009,1.214515,1.175616,1.423967,1.082155,0.909982,1.341470,1.353963,,1.187009,0.820791,1.207024,,,1.199346,1.165448
2011-04-29,1.214546,1.035547,1.155186,1.290164,1.179957,1.035547,1.212851,1.173132,1.414392,1.085623,0.896282,1.337530,1.353421,,1.179957,0.793759,1.205322,,,1.192432,1.158146
2011-05-03,1.210505,1.054327,1.148701,1.281330,1.175413,1.054327,1.206194,1.171858,1.401319,1.064807,0.861058,1.327362,1.349835,,1.175413,0.802360,1.205349,,,1.189842,1.155714
2011-05-04,1.193756,1.059881,1.129423,1.261194,1.156440,1.059881,1.182897,1.151408,1.382945,1.064807,0.859100,1.300521,1.319446,,1.156440,0.790073,1.193731,,,1.175860,1.138685
2011-05-05,1.191121,1.064893,1.126174,1.255051,1.156996,1.064893,1.164591,1.146953,1.381211,1.082155,0.849315,1.282046,1.327505,,1.156996,0.770413,1.196560,,,1.172404,1.138685
2011-05-06,1.188863,1.058216,1.123737,1.252903,1.156607,1.058216,1.167920,1.140663,1.382291,1.080421,0.868884,1.268580,1.329776,,1.156607,0.770413,1.193780,,,1.166065,1.133815
2011-05-09,1.197706,1.070859,1.139552,1.260658,1.161265,1.070859,1.179569,1.156209,1.395997,1.080421,0.874756,1.288402,1.326006,,1.161265,0.744610,1.198808,,,1.169106,1.143549
2011-05-11,1.199628,1.062846,1.143541,1.267254,1.158023,1.062846,1.169584,1.157031,1.407543,1.073476,0.868884,1.299568,1.333998,,1.158023,0.764270,1.198021,,,1.173645,1.143549
2011-05-12,1.187070,1.051018,1.130931,1.253947,1.146667,1.051018,1.146286,1.144483,1.390836,1.047468,0.859100,1.280845,1.347549,,1.146667,0.745839,1.188773,,,1.159825,1.131383
2011-05-13,1.201370,1.075438,1.143973,1.265397,1.162054,1.075438,1.171248,1.158071,1.410831,1.061339,0.833661,1.290870,1.353099,,1.162054,0.753211,1.205396,,,1.176529,1.145980
2011-05-16,1.183939,1.063644,1.130527,1.244787,1.145550,1.063644,1.123008,1.146578,1.396497,1.045734,0.790607,1.264698,1.332406,,1.145550,0.749525,1.192040,,,1.160744,1.128951
2011-05-17,1.181603,1.070971,1.120341,1.240902,1.146567,1.070971,1.118016,1.137569,1.391377,1.040532,0.767125,1.270666,1.321055,,1.146567,0.759355,1.189297,,,1.165553,1.124081
2011-05-18,1.192557,1.067872,1.130374,1.256768,1.155334,1.067872,1.137965,1.143825,1.399479,1.063073,0.851274,1.283593,1.331742,,1.155334,0.761812,1.195789,,,1.172898,1.131383
2011-05-19,1.202626,1.074323,1.151040,1.267048,1.159954,1.074323,1.156271,1.159868,1.412394,1.069393,0.831705,1.298011,1.354786,,1.159954,0.766727,1.198724,,,1.181635,1.141117
2011-05-20,1.201752,1.067546,1.147721,1.268463,1.159142,1.067546,1.149614,1.157581,1.407166,1.099251,0.821918,1.301927,1.376649,,1.159142,0.745839,1.199846,,,1.181068,1.143549
2011-05-23,1.174163,1.049632,1.120410,1.238312,1.132038,1.049632,1.111359,1.132827,1.371397,1.078174,0.798435,1.271878,1.351919,,1.132038,0.716349,1.178836,,,1.153087,1.119217
2011-05-24,1.177850,1.057225,1.126828,1.240198,1.135459,1.057225,1.108031,1.136312,1.366354,1.097490,0.810176,1.282534,1.345382,,1.135459,0.729865,1.184917,,,1.162681,1.121649
2011-05-25,1.176590,1.068610,1.127002,1.234566,1.135520,1.068610,1.086397,1.136601,1.355983,1.106271,0.806264,1.288854,1.352037,,1.135520,0.691774,1.187323,,,1.162107,1.121649
2011-05-26,1.183079,1.068887,1.124827,1.245790,1.141530,1.068887,1.096382,1.134134,1.367625,1.102757,0.812133,1.311408,1.367685,,1.141530,0.690546,1.195191,,,1.166698,1.126520
2011-05-27,1.194441,1.076576,1.138184,1.257924,1.151743,1.076576,1.113023,1.143214,1.380741,1.092223,0.808220,1.342468,1.376711,,1.151743,0.702833,1.203600,,,1.177359,1.141117
2011-05-30,1.196153,1.077335,1.133226,1.260824,1.155822,1.077335,1.114687,1.143589,1.375104,1.086956,0.814092,1.344107,1.395238,,1.155822,0.699147,1.206349,,,1.182165,1.143549
2011-05-31,1.224829,1.097874,1.165381,1.292927,1.179476,1.097874,1.141294,1.181101,1.405639,1.093985,0.859100,1.382506,1.414290,,1.179476,0.718806,1.227691,,,1.212113,1.170312
2011-06-01,1.221008,1.099224,1.160881,1.288540,1.174884,1.099224,1.126336,1.180282,1.409607,1.095737,0.816048,1.377747,1.418412,,1.174884,0.693003,1.230245,,,1.210868,1.165448
2011-06-02,1.203631,1.087369,1.143300,1.269467,1.158462,1.087369,1.098046,1.162660,1.388743,1.088708,0.798435,1.357612,1.393625,,1.158462,0.693003,1.214350,,,1.197150,1.148412
2011-06-03,1.183638,1.067966,1.119016,1.248150,1.143407,1.067966,1.076413,1.138879,1.363650,1.071155,0.780822,1.324048,1.386785,,1.143407,0.689317,1.197566,,,1.180181,1.136246
2011-06-07,1.182070,1.080744,1.115853,1.243082,1.142788,1.080744,1.081405,1.133599,1.359036,1.081689,0.763210,1.316704,1.382402,,1.142788,0.690546,1.199893,,,1.183062,1.131383
2011-06-08,1.171619,1.070867,1.100828,1.237888,1.125867,1.070867,1.126336,1.117603,1.347028,1.083441,0.747556,1.317966,1.376140,,1.125867,0.681945,1.187280,,,1.173677,1.121649
2011-06-09,1.165741,1.069462,1.109877,1.225467,1.120341,1.069462,1.091390,1.123192,1.330841,1.076422,0.722115,1.326689,1.353679,,1.120341,0.683173,1.183564,,,1.176417,1.119217
2011-06-10,1.154102,1.061211,1.096085,1.211521,1.112750,1.061211,1.078077,1.108342,1.317368,1.060621,0.702545,1.317626,1.330461,,1.112750,0.686859,1.177189,,,1.166297,1.109483
2011-06-13,1.157270,1.068223,1.093169,1.214830,1.117722,1.068223,1.108031,1.106717,1.308984,1.076422,0.704502,1.321744,1.348170,,1.117722,0.681945,1.184190,,,1.167004,1.114354
2011-06-14,1.156771,1.069382,1.096161,1.211229,1.119815,1.069382,1.111359,1.108112,1.310835,1.071155,0.690804,1.319234,1.335640,,1.119815,0.680716,1.188034,,,1.168015,1.114354
2011-06-15,1.151681,1.078077,1.088020,1.205166,1.112599,1.078077,1.103038,1.102629,1.302285,1.079936,0.686889,1.308992,1.347734,,1.112599,0.646311,1.188552,,,1.164951,1.107052
2011-06-16,1.132221,1.070364,1.068388,1.182934,1.093508,1.070364,1.071420,1.078951,1.279711,1.069393,0.653622,1.301019,1.305959,,1.093508,0.657370,1.176479,,,1.154366,1.090023
2011-06-17,1.118026,1.062237,1.066134,1.161013,1.083246,1.062237,1.044814,1.075365,1.266568,1.058859,0.639922,1.280018,1.258834,,1.083246,0.630338,1.166672,,,1.142443,1.077857
2011-06-20,1.108842,1.060426,1.043257,1.153054,1.077336,1.060426,1.041486,1.054200,1.244291,1.055345,0.628181,1.281263,1.283151,,1.077336,0.608221,1.163918,,,1.126700,1.072986
2011-06-21,1.123194,1.077362,1.058351,1.169779,1.085793,1.077362,1.056463,1.072750,1.256043,1.057107,0.645794,1.306470,1.308136,,1.085793,0.603306,1.171595,,,1.136302,1.085152
2011-06-22,1.122245,1.073152,1.058760,1.169609,1.083960,1.073152,1.058107,1.071861,1.252642,1.060621,0.653622,1.304419,1.323826,,1.083960,0.589790,1.168645,,,1.134854,1.085152
2011-06-23,1.117438,1.072180,1.075311,1.159504,1.073872,1.072180,1.039821,1.083649,1.239474,1.065888,0.647750,1.301772,1.318052,,1.073872,0.571359,1.162744,,,1.127190,1.080289
2011-06-24,1.139612,1.079211,1.097332,1.182147,1.101122,1.079211,1.069756,1.105346,1.271647,1.065888,0.653622,1.319445,1.338982,,1.101122,0.589790,1.186512,,,1.152578,1.099757
2011-06-27,1.133997,1.090320,1.086689,1.174377,1.095590,1.090320,1.071420,1.093864,1.255006,1.090470,0.667320,1.321441,1.325235,,1.095590,0.566444,1.180458,,,1.139950,1.094886
2011-06-28,1.137187,1.096536,1.083898,1.180708,1.095578,1.096536,1.071420,1.090165,1.257258,1.108033,0.673191,1.331593,1.336338,,1.095578,0.576274,1.179782,,,1.147382,1.097318
2011-06-29,1.140818,1.096253,1.086039,1.191133,1.089656,1.096253,1.064764,1.095895,1.278070,1.115052,0.669276,1.334241,1.335939,,1.089656,0.591019,1.175396,,,1.152161,1.094886
2011-06-30,1.159758,1.115496,1.115734,1.208190,1.105034,1.115496,1.091390,1.120303,1.305246,1.116805,0.669276,1.355194,1.351860,,1.105034,0.594705,1.190828,,,1.169317,1.111915
2011-07-04,1.181981,1.119573,1.139463,1.234039,1.126499,1.119573,1.113023,1.145818,1.325526,1.137882,0.714286,1.378543,1.384777,,1.126499,0.606992,1.201009,,,1.183952,1.131383
2011-07-05,1.181822,1.116646,1.150691,1.231672,1.123605,1.116646,1.084733,1.154077,1.327209,1.113300,0.714286,1.383768,1.376475,,1.123605,0.613136,1.194882,,,1.182195,1.131383
2011-07-06,1.172446,1.121931,1.147073,1.222119,1.104833,1.121931,1.058107,1.150998,1.314758,1.137882,0.704502,1.374761,1.369428,,1.104833,0.597162,1.181379,,,1.169914,1.119217
2011-07-07,1.170400,1.111020,1.140008,1.221209,1.107636,1.111020,1.058107,1.140850,1.311586,1.158950,0.700589,1.376818,1.368825,,1.107636,0.603306,1.181167,,,1.170454,1.116786
