Date,全體等權,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,1321.T
2021-12-01,3.095734,0.866025,2.256994,2.921247,2.930350,3.944118,4.381206,1.055564,5.534534,5.349850,2.403955,2.698985,2.245234,2.967766,1.109632,2.777097,3.440058
2021-12-02,3.078574,0.882065,2.233648,2.893423,2.920825,3.959188,4.343602,1.038565,5.478770,5.325831,2.396288,2.669645,2.253222,2.972504,1.104210,2.779276,3.422738
2021-12-03,3.141618,0.882422,2.285546,2.973082,2.991233,4.033969,4.390698,1.052056,5.546215,5.353619,2.455945,2.737451,2.284023,3.057859,1.118836,2.839684,3.453794
2021-12-06,3.141071,0.887601,2.299310,2.968600,2.996209,4.058257,4.389977,1.064638,5.510681,5.259161,2.450766,2.725822,2.285513,3.055232,1.108600,2.847747,3.441253
2021-12-07,3.209190,0.901696,2.356947,3.039928,3.068728,4.119189,4.480128,1.088772,5.607966,5.351589,2.501554,2.784732,2.322375,3.137836,1.129270,2.912082,3.520684
2021-12-08,3.218385,0.893383,2.356091,2.966558,3.076695,4.098494,4.545968,1.092885,5.638999,5.467527,2.503757,2.793459,2.316034,3.151390,1.140949,2.902643,3.557116
2021-12-09,3.195561,0.891961,2.335964,2.953225,3.044165,4.103509,4.524540,1.088670,5.631188,5.426274,2.494951,2.764807,2.311276,3.103450,1.135571,2.885380,3.542782
2021-12-10,3.173963,0.892456,2.326223,2.923896,3.035874,4.070059,4.504073,1.082644,5.548688,5.325518,2.476398,2.734930,2.299945,3.072829,1.123938,2.870231,3.502768
2021-12-13,3.179249,0.886543,2.329503,2.915761,3.044784,4.081602,4.519938,1.080305,5.546554,5.348625,2.489664,2.727816,2.305923,3.077935,1.124266,2.872838,3.529046
2021-12-14,3.166592,0.895614,2.325854,2.878544,3.023366,4.093188,4.467406,1.076356,5.545781,5.372556,2.501004,2.701930,2.322320,3.046050,1.121590,2.876034,3.503962
2021-12-15,3.179403,0.900093,2.330487,2.912030,3.036832,4.103520,4.461119,1.082718,5.569416,5.354102,2.524112,2.719742,2.325085,3.064851,1.124694,2.890831,3.505754
2021-12-16,3.225485,0.912316,2.352133,2.933159,3.086666,4.162017,4.564839,1.098249,5.629626,5.477772,2.543882,2.758282,2.354169,3.124260,1.143993,2.921253,3.582797
2021-12-17,3.194542,0.920070,2.346455,2.908733,3.058940,4.131005,4.488568,1.104800,5.510790,5.358366,2.524352,2.727390,2.350965,3.090810,1.124907,2.919211,3.516504
2021-12-20,3.116021,0.902434,2.274359,2.821723,2.978994,4.090497,4.399482,1.062308,5.418964,5.335635,2.451446,2.640254,2.320600,2.995266,1.104351,2.852705,3.444239
2021-12-21,3.162435,0.905885,2.307670,2.882997,3.029651,4.129509,4.496328,1.067501,5.480599,5.447770,2.475849,2.674299,2.338527,3.051742,1.119843,2.887322,3.512323
2021-12-22,3.166510,0.901832,2.307119,2.887075,3.033230,4.109998,4.509940,1.076715,5.500703,5.474269,2.484470,2.677853,2.330210,3.060284,1.123255,2.884430,3.516504
2021-12-23,3.197780,0.903227,2.334111,2.923662,3.073403,4.124231,4.559328,1.095780,5.543795,5.466332,2.499735,2.708704,2.339108,3.109953,1.134280,2.911286,3.546963
2021-12-24,3.193124,0.896173,2.331404,2.910484,3.074369,4.114586,4.564743,1.088395,5.514308,5.463999,2.484089,2.708135,2.326016,3.124408,1.132684,2.904815,3.549352
2021-12-27,3.175174,0.889695,2.306446,2.912843,3.055190,4.088366,4.548957,1.085598,5.452205,5.450298,2.479398,2.697716,2.312844,3.113631,1.126081,2.894209,3.532629
2021-12-28,3.212844,0.893621,2.331848,2.951357,3.085414,4.164731,4.608546,1.089329,5.532297,5.509379,2.511615,2.731993,2.339824,3.140517,1.140436,2.919571,3.578019
2021-12-29,3.219089,0.900384,2.347091,2.941023,3.098333,4.153034,4.594301,1.099920,5.517915,5.497881,2.514104,2.737343,2.338976,3.142488,1.140300,2.930672,3.563088
2021-12-30,3.204260,0.899621,2.341961,2.935005,3.080771,4.120141,4.582661,1.095595,5.505067,5.457147,2.501442,2.723995,2.333527,3.138381,1.139484,2.926003,3.555921
2022-01-04,3.263289,0.909608,2.367867,2.954648,3.138161,4.177919,4.686819,1.105326,5.602857,5.552531,2.567727,2.787464,2.366556,3.231555,1.162819,2.977118,3.610867
2022-01-05,3.306850,0.910737,2.420647,3.024565,3.187593,4.211509,4.715062,1.129220,5.593359,5.451496,2.618149,2.841389,2.396757,3.268988,1.167280,3.022813,3.618033
2022-01-06,3.254368,0.910524,2.394827,2.965353,3.133514,4.150013,4.568025,1.116036,5.475912,5.290749,2.618802,2.796437,2.384597,3.211154,1.140743,3.014553,3.515309
2022-01-07,3.264491,0.909970,2.414149,2.970315,3.138678,4.138677,4.548321,1.144179,5.462372,5.289063,2.662604,2.801386,2.386879,3.228936,1.143106,3.054270,3.514712
2022-01-11,3.272631,0.923845,2.437269,2.969555,3.136892,4.110950,4.479721,1.139879,5.452917,5.324414,2.737212,2.799481,2.412432,3.215539,1.144097,3.103489,3.483059
2022-01-12,3.321386,0.917425,2.480084,3.038451,3.195008,4.137618,4.577168,1.181379,5.563052,5.354166,2.740063,2.844661,2.418456,3.284429,1.160795,3.139405,3.548157
2022-01-13,3.319906,0.919749,2.526050,3.014097,3.191818,4.088743,4.558456,1.186560,5.462208,5.271573,2.768618,2.833990,2.420277,3.298941,1.150589,3.168674,3.515907
2022-01-14,3.269811,0.917636,2.488173,2.936637,3.140881,4.056895,4.481509,1.177803,5.371658,5.160090,2.746449,2.781071,2.412256,3.256327,1.134399,3.147370,3.471114
2022-01-17,3.288146,0.920655,2.487250,2.983794,3.160068,4.075559,4.518352,1.191481,5.409590,5.204905,2.754393,2.800271,2.423663,3.272676,1.136951,3.156562,3.495601
2022-01-18,3.260809,0.916725,2.437837,2.970277,3.140135,4.037289,4.499814,1.207702,5.378856,5.166230,2.731719,2.776106,2.406814,3.251976,1.133081,3.127779,3.483059
2022-01-19,3.188786,0.907894,2.388718,2.933290,3.065399,3.965529,4.340527,1.204374,5.311974,5.037372,2.684484,2.705965,2.381838,3.119274,1.101194,3.069925,3.394071
2022-01-20,3.212082,0.913939,2.413665,2.951354,3.083637,4.023412,4.369424,1.194194,5.443793,5.111036,2.661280,2.727367,2.390172,3.111500,1.113691,3.064049,3.425127
2022-01-21,3.201866,0.926655,2.403244,2.972116,3.079667,4.061380,4.291689,1.156190,5.449385,5.101933,2.655130,2.707047,2.399741,3.048950,1.106484,3.048735,3.395863
2022-01-24,3.216943,0.927640,2.416026,3.020551,3.093420,4.086456,4.302258,1.186067,5.412617,5.128771,2.679938,2.713402,2.416556,3.087710,1.108900,3.072966,3.402432
2022-01-25,3.171099,0.933754,2.369740,2.998333,3.039054,4.093729,4.200309,1.188446,5.307905,5.077000,2.647069,2.679306,2.418209,3.006018,1.088861,3.035407,3.345098
2022-01-26,3.161128,0.931046,2.377515,2.999080,3.024618,4.058800,4.184864,1.145018,5.305987,5.035528,2.655822,2.669231,2.400536,3.000425,1.086731,3.036411,3.334945
2022-01-27,3.097666,0.923466,2.330183,2.953387,2.967346,4.008938,4.013464,1.130575,5.093758,4.882283,2.658547,2.614286,2.385783,2.923693,1.052301,3.018011,3.229832
2022-01-28,3.157856,0.938919,2.388480,3.022774,3.034558,4.058858,4.052067,1.163298,5.168320,4.947534,2.703872,2.671284,2.411322,3.000166,1.071284,3.062954,3.299111
2022-01-31,3.173845,0.924410,2.391272,3.011246,3.057807,4.060202,4.134672,1.172132,5.227035,4.972885,2.681058,2.692197,2.405241,3.065874,1.081574,3.059040,3.333751
2022-02-01,3.165757,0.938525,2.372908,2.967727,3.042969,4.066921,4.206598,1.154217,5.296845,4.977009,2.684079,2.648976,2.402852,3.073065,1.080426,3.057075,3.340918
2022-02-02,3.229217,0.936778,2.437688,3.027350,3.092681,4.095634,4.303037,1.171647,5.417536,5.113810,2.736009,2.717907,2.415269,3.134891,1.099033,3.102190,3.395266
2022-02-03,3.230199,0.950404,2.448440,3.054106,3.079465,4.103025,4.222789,1.187265,5.416311,5.102705,2.751336,2.742322,2.432869,3.113536,1.086693,3.124413,3.359432
2022-02-04,3.240386,0.950723,2.451294,3.036002,3.089122,4.100407,4.241799,1.191724,5.524719,5.115443,2.775454,2.739192,2.434219,3.138402,1.094444,3.142587,3.382127
2022-02-07,3.239102,0.954001,2.455276,3.067151,3.080885,4.080774,4.177130,1.209492,5.543219,5.090481,2.837676,2.724453,2.448414,3.106135,1.090903,3.164963,3.360029
2022-02-08,3.260655,0.976377,2.443108,3.081041,3.123246,4.138430,4.175390,1.209061,5.553823,5.075342,2.858296,2.743273,2.472823,3.146321,1.091496,3.207193,3.367196
2022-02-09,3.282512,0.980108,2.478154,3.080365,3.145597,4.109172,4.243616,1.181263,5.632956,5.106865,2.836415,2.775038,2.467884,3.186504,1.103692,3.219447,3.403030
2022-02-10,3.305656,0.979700,2.494475,3.115418,3.174515,4.165694,4.296780,1.184739,5.646205,5.148017,2.834061,2.785874,2.472588,3.213139,1.113611,3.216691,3.417363
2022-02-14,3.270462,0.982500,2.480100,3.145169,3.138654,4.155131,4.200470,1.235385,5.552755,5.002162,2.827681,2.735034,2.473631,3.176646,1.091664,3.207296,3.337931
2022-02-15,3.251866,0.975118,2.453720,3.126956,3.117840,4.178832,4.170091,1.215265,5.529467,4.996167,2.772620,2.746617,2.458300,3.135751,1.070009,3.178042,3.312250
2022-02-16,3.309814,0.991188,2.498720,3.187844,3.175862,4.248376,4.244417,1.190879,5.606012,5.100222,2.826585,2.798484,2.492153,3.221411,1.089582,3.215743,3.387502
2022-02-17,3.295257,0.987597,2.485082,3.153539,3.178117,4.234362,4.224967,1.202816,5.519973,5.064131,2.809406,2.775189,2.475770,3.215010,1.082273,3.211899,3.360626
2022-02-18,3.285587,0.985996,2.473341,3.178076,3.165875,4.248806,4.192209,1.177676,5.531785,5.092356,2.784249,2.772348,2.474718,3.194258,1.082025,3.200683,3.346890
2022-02-21,3.256919,0.986810,2.447141,3.169249,3.135839,4.215666,4.115397,1.173606,5.542894,5.040319,2.772028,2.746923,2.471870,3.166244,1.073180,3.190940,3.318820
2022-02-22,3.199140,0.986659,2.403989,3.111390,3.076027,4.132773,3.999865,1.173638,5.481275,5.039653,2.737772,2.679785,2.446550,3.079134,1.061016,3.142389,3.264472
2022-02-24,3.145052,0.993519,2.374080,3.034735,3.000413,4.072764,3.912506,1.217255,5.416999,5.001851,2.711028,2.623119,2.423094,3.035435,1.048510,3.111990,3.210124
2022-02-25,3.164405,0.970400,2.376968,3.021399,3.046809,4.034933,4.036032,1.181545,5.489205,5.052307,2.655056,2.644537,2.399537,3.089101,1.061140,3.100672,3.267458
2022-02-28,3.193584,0.989434,2.429258,3.060151,3.071544,4.091042,4.042805,1.202335,5.478710,5.072454,2.676652,2.659817,2.424929,3.120787,1.056662,3.138775,3.274625
2022-03-01,3.210684,1.009392,2.440922,3.072742,3.101075,4.081560,4.086217,1.221137,5.568692,5.104254,2.651232,2.662373,2.428546,3.131944,1.062114,3.150202,3.311056
2022-03-02,3.149819,1.007390,2.421741,2.959959,3.047040,3.995005,3.999233,1.268123,5.582874,5.012433,2.567450,2.574952,2.390574,3.097358,1.039560,3.099726,3.256111
2022-03-03,3.197858,1.018902,2.468372,2.993250,3.105271,4.037529,4.019751,1.313575,5.566586,5.048851,2.635599,2.609666,2.425168,3.176469,1.053708,3.163788,3.280597
2022-03-04,3.140503,1.008254,2.412522,2.926887,3.068844,3.981747,3.919258,1.313108,5.486735,4.939232,2.599450,2.536177,2.403339,3.127435,1.033812,3.118924,3.210124
2022-03-07,3.064749,1.016217,2.365533,2.872703,3.001219,3.925610,3.759641,1.377231,5.365963,4.857269,2.547099,2.420418,2.376990,3.092809,1.003594,3.082966,3.116358
2022-03-08,2.976839,0.991035,2.239046,2.833848,2.912495,3.839226,3.731740,1.287115,5.286595,4.803854,2.464360,2.348142,2.329477,2.970056,0.988271,2.966928,3.060816
2022-03-09,2.970640,0.963474,2.226404,2.824485,2.908399,3.807191,3.726982,1.273720,5.317871,4.733173,2.488320,2.351002,2.321143,2.991973,0.986214,2.958215,3.050663
2022-03-10,3.089806,0.975761,2.323508,2.953304,3.025337,3.939221,3.888285,1.289729,5.473913,4.866310,2.588999,2.470776,2.382484,3.121623,1.024092,3.059455,3.168915
2022-03-11,3.066191,0.975366,2.318459,2.876589,3.019473,3.874179,3.821115,1.318177,5.405014,4.763180,2.598162,2.434413,2.374014,3.130814,1.007371,3.063724,3.105608
2022-03-14,3.110713,0.956990,2.365287,2.964355,3.072515,3.902205,3.868304,1.313828,5.425953,4.776542,2.647106,2.476208,2.383779,3.188370,1.014570,3.097654,3.124122
2022-03-15,3.127785,0.979264,2.346905,2.982030,3.074147,3.975740,3.894187,1.253206,5.470844,4.818177,2.684119,2.510122,2.421380,3.175327,1.021129,3.106527,3.128303
2022-03-16,3.157499,1.011719,2.368157,2.986473,3.096194,3.973141,3.966790,1.253462,5.566797,4.872945,2.691942,2.544108,2.439245,3.207076,1.034502,3.132126,3.179068
2022-03-17,3.227722,1.008660,2.412530,3.060018,3.172118,4.025670,4.083436,1.272455,5.698664,5.011588,2.735650,2.610817,2.455654,3.262724,1.064031,3.183492,3.285972
2022-03-18,3.243387,1.007681,2.450767,3.116540,3.185384,4.032642,4.113718,1.281100,5.729376,5.050122,2.742224,2.598042,2.474018,3.267319,1.073989,3.209970,3.311056
2022-03-22,3.295207,1.017090,2.483734,3.189616,3.243630,4.037087,4.165491,1.346532,5.807583,5.073342,2.826510,2.635761,2.505322,3.356703,1.091832,3.260173,3.355848
2022-03-23,3.356538,1.028320,2.521398,3.245764,3.292912,4.093391,4.285642,1.365080,5.934769,5.220282,2.867596,2.698918,2.536667,3.390087,1.120125,3.299448,3.456183
2022-03-24,3.357352,1.018142,2.543887,3.199593,3.292184,4.063584,4.307707,1.369027,5.967509,5.212875,2.848420,2.703187,2.528922,3.362242,1.121289,3.281370,3.466336
2022-03-25,3.367208,1.021013,2.570844,3.209967,3.302592,4.077698,4.333627,1.379791,5.935450,5.240899,2.831741,2.705601,2.522056,3.361679,1.120492,3.280587,3.469323
2022-03-28,3.359545,1.032588,2.532686,3.249570,3.290048,4.098604,4.304665,1.402822,5.915812,5.188728,2.848873,2.710868,2.533736,3.354668,1.115326,3.278740,3.447225
2022-03-29,3.374706,1.053639,2.543319,3.231639,3.297512,4.113600,4.351942,1.389729,5.994007,5.235097,2.843464,2.727337,2.545034,3.380941,1.127055,3.293267,3.482462
2022-03-30,3.377740,1.053400,2.537681,3.200233,3.307907,4.105161,4.386469,1.363098,6.003887,5.217485,2.834149,2.739453,2.531218,3.383411,1.126870,3.277433,3.484851
2022-03-31,3.341451,1.031820,2.525673,3.163937,3.281279,4.043789,4.341707,1.354193,5.917528,5.147812,2.772101,2.715512,2.491391,3.379256,1.116209,3.235017,3.463947
2022-04-01,3.330972,1.026057,2.515085,3.183129,3.262199,4.050634,4.306391,1.325154,5.949344,5.130079,2.796870,2.697221,2.499544,3.336044,1.114720,3.207043,3.444239
2022-04-04,3.336735,1.029554,2.518555,3.181967,3.257393,4.076634,4.289798,1.348806,6.031465,5.273280,2.795707,2.686180,2.513457,3.348049,1.124707,3.229365,3.450211
2022-04-05,3.320505,1.012006,2.493967,3.171793,3.233720,4.071363,4.304560,1.357442,6.072849,5.248529,2.743596,2.694422,2.496851,3.304152,1.121021,3.192988,3.456781
2022-04-06,3.269087,0.990450,2.441888,3.157349,3.175662,4.014631,4.208848,1.358921,6.018442,5.227333,2.733414,2.642113,2.462908,3.234104,1.108799,3.138717,3.403030
2022-04-07,3.226278,0.994765,2.408293,3.075403,3.120558,4.032737,4.094002,1.330010,5.955052,5.305988,2.712336,2.593417,2.462541,3.181192,1.098859,3.099647,3.345098
2022-04-08,3.235400,1.009492,2.422386,3.092302,3.135275,4.045951,4.094491,1.345026,5.989259,5.354587,2.709429,2.578336,2.476276,3.171999,1.107566,3.119113,3.357043
2022-04-11,3.247052,1.060796,2.423421,3.136671,3.143253,4.058571,4.070020,1.355846,5.925319,5.360609,2.755508,2.582693,2.492995,3.189722,1.105404,3.136993,3.336737
2022-04-12,3.208888,1.058763,2.392968,3.114209,3.088870,4.014610,4.010541,1.338429,5.912589,5.231606,2.758836,2.560520,2.489725,3.142311,1.090647,3.100903,3.276416
2022-04-13,3.248451,1.064795,2.419511,3.161197,3.143876,4.039259,4.095542,1.369976,6.030767,5.289398,2.742949,2.585802,2.498947,3.179630,1.109314,3.125652,3.342709
2022-04-14,3.292829,1.093004,2.475483,3.196031,3.201202,4.065317,4.147677,1.402660,6.082272,5.332593,2.748407,2.610685,2.515115,3.240520,1.116390,3.172212,3.381529
2022-04-15,3.278904,1.096490,2.456315,3.194371,3.193542,4.029423,4.072803,1.405686,6.056014,5.269106,2.764727,2.609566,2.507286,3.230173,1.110235,3.165482,3.373168
2022-04-18,3.252267,1.086685,2.428345,3.187759,3.160715,3.961656,4.036412,1.410027,5.982378,5.172471,2.790496,2.596690,2.490236,3.214694,1.097664,3.160771,3.334348
2022-04-19,3.294070,1.098319,2.486781,3.214768,3.205474,3.978441,4.109513,1.446546,5.974091,5.147361,2.809542,2.639789,2.506463,3.281781,1.102974,3.219711,3.358835
2022-04-20,3.329628,1.112279,2.524192,3.195486,3.229748,4.050920,4.132025,1.439796,5.982767,5.191938,2.844629,2.692218,2.534084,3.300619,1.117456,3.243851,3.385113
2022-04-21,3.349224,1.095011,2.530335,3.244351,3.254957,4.083958,4.187478,1.431374,5.984688,5.261366,2.842461,2.707545,2.538732,3.313680,1.124848,3.241745,3.425725
2022-04-22,3.307892,1.096345,2.484799,3.174808,3.210705,4.060381,4.137683,1.405857,5.917716,5.186743,2.830710,2.671041,2.533946,3.258492,1.109283,3.193085,3.373168
2022-04-25,3.247689,1.084784,2.433285,3.123325,3.138284,4.040194,4.069540,1.363270,5.836321,5.149883,2.780726,2.614183,2.517985,3.186335,1.093016,3.132269,3.306875
2022-04-26,3.251739,1.087591,2.419585,3.148040,3.137547,4.075677,4.098365,1.345247,5.856104,5.161310,2.758083,2.635273,2.522280,3.168916,1.093677,3.110441,3.319417
2022-04-27,3.219081,1.094794,2.384358,3.123134,3.110263,4.032646,4.062459,1.348199,5.823167,5.115415,2.713526,2.606127,2.510733,3.149368,1.083366,3.096677,3.283583
2022-04-28,3.293045,1.113453,2.472893,3.205565,3.174286,4.116774,4.132731,1.385910,5.927667,5.224476,2.778136,2.661360,2.568923,3.226397,1.103892,3.152007,3.340918
2022-05-02,3.305544,1.111919,2.480205,3.190319,3.191140,4.104646,4.185580,1.392196,5.998082,5.249553,2.775013,2.666436,2.569264,3.242199,1.097256,3.172836,3.333154
2022-05-06,3.356498,1.172360,2.516371,3.227620,3.258042,4.125485,4.235440,1.448417,5.989122,5.272700,2.821000,2.703473,2.607904,3.295272,1.110573,3.219984,3.363015
2022-05-09,3.293740,1.182413,2.464494,3.169574,3.180613,4.028972,4.179667,1.455849,5.859160,5.129538,2.797316,2.656221,2.593160,3.209356,1.087603,3.180516,3.274625
2022-05-10,3.269455,1.191429,2.447347,3.113196,3.147362,4.041526,4.154592,1.388179,5.848586,5.143612,2.774025,2.631246,2.599619,3.099540,1.082544,3.135225,3.256111
2022-05-11,3.242511,1.183473,2.398723,3.066635,3.142061,4.054418,4.147035,1.370804,5.858529,5.159298,2.688586,2.601820,2.578533,3.077244,1.078019,3.091975,3.263875
2022-05-12,3.230937,1.191296,2.390922,3.086679,3.158847,4.000232,4.069711,1.385864,5.671810,5.086751,2.690928,2.597503,2.554188,3.110675,1.069906,3.098443,3.205943
2022-05-13,3.285009,1.192825,2.407841,3.122116,3.217590,4.062099,4.122076,1.422603,5.894845,5.206558,2.707478,2.659929,2.562612,3.169334,1.092350,3.148606,3.288361
2022-05-16,3.265822,1.183380,2.359671,3.111817,3.213500,4.011502,4.150900,1.410494,5.932612,5.179931,2.685955,2.634205,2.561745,3.141861,1.094918,3.114995,3.308667
2022-05-17,3.273365,1.174241,2.372641,3.138984,3.229186,3.959026,4.173564,1.453225,5.976151,5.188592,2.654369,2.649529,2.554081,3.164009,1.096913,3.141644,3.320014
2022-05-18,3.299956,1.188131,2.397739,3.155816,3.253116,3.944968,4.236505,1.457507,5.990937,5.247592,2.679579,2.673351,2.571163,3.213226,1.109320,3.180945,3.346293
2022-05-19,3.268323,1.194737,2.382942,3.130054,3.226358,3.901444,4.179912,1.441911,5.937947,5.143910,2.656794,2.641374,2.567731,3.170144,1.092194,3.158742,3.285972
2022-05-20,3.294370,1.173507,2.409271,3.147652,3.260427,3.882968,4.224863,1.455766,6.048478,5.163601,2.669115,2.665333,2.558202,3.240033,1.106491,3.209995,3.328376
2022-05-23,3.314426,1.186136,2.404898,3.155447,3.264469,3.918624,4.252025,1.442299,6.111764,5.272910,2.719820,2.682721,2.575495,3.274024,1.114827,3.224030,3.359432
2022-05-24,3.289837,1.189817,2.376676,3.164219,3.248811,3.874448,4.201995,1.440514,6.021319,5.214546,2.702713,2.668814,2.573103,3.270412,1.107273,3.217720,3.330167
2022-05-25,3.278565,1.201464,2.357528,3.229198,3.251984,3.855159,4.159486,1.449515,5.988955,5.186582,2.696834,2.642639,2.589319,3.267755,1.108504,3.213928,3.321806
2022-05-26,3.279850,1.203649,2.359742,3.256743,3.247281,3.859714,4.144527,1.448046,5.994024,5.135987,2.708018,2.655790,2.592874,3.256189,1.108596,3.221254,3.314042
2022-05-27,3.304834,1.183856,2.384262,3.247190,3.276631,3.858294,4.199415,1.470214,6.014461,5.123935,2.739701,2.682497,2.584222,3.300544,1.106999,3.263583,3.333154
2022-05-30,3.350642,1.175067,2.417467,3.285367,3.325121,3.936676,4.285615,1.475221,6.121815,5.226528,2.748676,2.716994,2.603565,3.328386,1.129922,3.274719,3.408405
2022-05-31,3.331044,1.157909,2.398398,3.186190,3.302711,3.908419,4.284893,1.510722,6.092795,5.200999,2.734923,2.707805,2.572068,3.311348,1.124993,3.247256,3.394668
2022-06-01,3.390869,1.169541,2.438528,3.246237,3.379131,3.972807,4.334323,1.497474,6.130994,5.192141,2.793202,2.777912,2.603178,3.378574,1.135226,3.295717,3.418558
2022-06-02,3.385628,1.170890,2.429733,3.225403,3.384453,3.939263,4.329697,1.494405,6.077978,5.098029,2.804869,2.784503,2.592010,3.364085,1.125694,3.287416,3.411988
2022-06-03,3.401097,1.179446,2.448488,3.218295,3.396945,3.948611,4.386273,1.518074,6.102915,5.164553,2.786228,2.794970,2.592913,3.382617,1.135942,3.298606,3.453197
2022-06-06,3.419519,1.184299,2.454562,3.238619,3.429444,3.955971,4.371070,1.574246,6.082916,5.217406,2.795722,2.813698,2.598591,3.405379,1.139771,3.312044,3.475892
2022-06-07,3.444875,1.195860,2.489324,3.202890,3.453072,3.962166,4.406251,1.606417,6.106875,5.205478,2.818096,2.844833,2.608009,3.436039,1.141798,3.347178,3.479475
2022-06-08,3.479840,1.215770,2.489182,3.310340,3.511136,3.990490,4.425780,1.644604,6.151280,5.318206,2.802239,2.878772,2.614824,3.484088,1.159419,3.342037,3.511726
2022-06-09,3.478788,1.204567,2.483151,3.326126,3.493583,3.989214,4.400393,1.678886,6.165950,5.352454,2.805066,2.902539,2.610610,3.447744,1.160377,3.305023,3.515309
2022-06-10,3.446993,1.196929,2.467760,3.314005,3.451980,3.955459,4.313985,1.649510,6.141089,5.281497,2.795432,2.888043,2.604478,3.411522,1.142045,3.267297,3.463947
2022-06-13,3.384046,1.209292,2.411013,3.281929,3.383146,3.950637,4.176636,1.620185,5.990145,5.160846,2.792680,2.817109,2.603516,3.349456,1.114572,3.217981,3.360626
2022-06-14,3.353627,1.192920,2.407452,3.196878,3.357713,3.910880,4.140144,1.590712,5.870833,5.074643,2.790898,2.781634,2.579699,3.317050,1.095001,3.206581,3.316431
2022-06-15,3.319177,1.168524,2.395973,3.202476,3.309647,3.872704,4.097766,1.531010,5.783359,4.999167,2.794606,2.753201,2.560241,3.267703,1.082695,3.181487,3.281792
2022-06-16,3.343885,1.176854,2.405617,3.268719,3.326091,3.927778,4.113434,1.535475,5.780972,5.033677,2.816536,2.793827,2.579229,3.284319,1.087061,3.195868,3.290153
2022-06-17,3.291459,1.189025,2.335774,3.202421,3.282592,3.966413,4.012376,1.510347,5.655356,4.974298,2.779906,2.737430,2.583322,3.213739,1.063269,3.137381,3.233416
2022-06-20,3.243167,1.160237,2.274646,3.206039,3.207606,3.945309,3.916642,1.401877,5.690995,5.018518,2.763137,2.723094,2.573420,3.121467,1.057786,3.086180,3.205943
2022-06-21,3.309746,1.168176,2.316583,3.312287,3.281586,3.977254,4.009093,1.451931,5.787179,5.103948,2.827172,2.779560,2.595973,3.189348,1.080142,3.136871,3.267458
2022-06-22,3.301354,1.182881,2.294893,3.323868,3.256198,4.015953,3.957647,1.409773,5.808889,5.157463,2.815470,2.799304,2.613062,3.157332,1.080743,3.112446,3.257902
2022-06-23,3.294073,1.195978,2.261755,3.364097,3.232914,4.068353,3.947432,1.387170,5.804187,5.184264,2.833105,2.795975,2.637074,3.120762,1.080842,3.082552,3.257902
2022-06-24,3.302532,1.190151,2.274230,3.326908,3.237336,4.105229,4.004491,1.369372,5.844279,5.306878,2.799903,2.788610,2.630764,3.120622,1.088931,3.081803,3.297320
2022-06-27,3.342074,1.227401,2.310699,3.301454,3.290973,4.104575,4.066067,1.402570,5.914296,5.364659,2.813845,2.810615,2.640416,3.194428,1.099038,3.131402,3.345695
2022-06-28,3.382051,1.259284,2.329902,3.394398,3.332818,4.150314,4.072333,1.455158,5.938815,5.424173,2.856874,2.849219,2.668859,3.262712,1.107946,3.172567,3.364807
2022-06-29,3.367516,1.276418,2.311413,3.414861,3.318030,4.153846,4.031097,1.455606,5.938773,5.398153,2.842991,2.833040,2.672209,3.252667,1.102092,3.152802,3.339723
2022-06-30,3.324336,1.276702,2.281549,3.345815,3.276733,4.134014,3.930482,1.417370,5.848504,5.381103,2.813503,2.794012,2.659210,3.177863,1.086786,3.113810,3.285972
2022-07-01,3.282357,1.237775,2.259232,3.329123,3.232574,4.128147,3.840476,1.397029,5.804585,5.305455,2.797682,2.747638,2.627277,3.137332,1.074932,3.080380,3.233416
2022-07-04,3.314043,1.295691,2.278177,3.359328,3.263410,4.171742,3.867298,1.410126,5.887959,5.397801,2.817233,2.758761,2.658903,3.170455,1.091378,3.114013,3.262083
2022-07-05,3.329193,1.284982,2.295954,3.309350,3.265662,4.172641,3.899223,1.441784,5.925791,5.457745,2.854215,2.769620,2.661988,3.193020,1.098745,3.127471,3.290750
2022-07-06,3.263331,1.229398,2.237407,3.251145,3.184551,4.178967,3.877041,1.341288,5.871362,5.509634,2.753340,2.711497,2.617530,3.077531,1.090693,3.052483,3.256111
2022-07-07,3.303656,1.243018,2.263725,3.317883,3.217021,4.247526,3.949488,1.337521,5.925040,5.578669,2.779839,2.748873,2.651080,3.089125,1.109585,3.069146,3.245958
2022-07-08,3.320263,1.262212,2.288699,3.314473,3.247133,4.201189,3.977194,1.360972,5.910145,5.513849,2.800767,2.757406,2.651559,3.127755,1.108340,3.114751,3.316162
2022-07-11,3.363866,1.267699,2.310038,3.382256,3.281621,4.262699,4.005454,1.384719,6.016175,5.610898,2.854572,2.804294,2.691211,3.179531,1.125589,3.143135,3.338671
2022-07-12,3.304294,1.265955,2.249633,3.328751,3.219261,4.239461,3.898573,1.371096,5.955350,5.550632,2.814486,2.751395,2.677358,3.132413,1.108675,3.099141,3.283311
